student_id,name,grade,section,gender,aspiration,liked_subjects,disliked_subjects,psychometric_score,performance,career_suggestions,progress,assigned_teacher_id,parent_id,risk_flag
S0890,Glenda Stark,9,3,Male,"['Teacher', 'Engineer']","['Computer Science', 'Social Science']","['Math', 'Science', 'English', 'Economics', 'History']",83,"{'Math': 60, 'Science': 96, 'English': 97, 'Social Science': 60, 'Computer Science': 65, 'Economics': 87, 'History': 86}","['Teacher', 'Lawyer', 'Data Scientist', 'Writer', 'Entrepreneur']",0.53,T029,P0890,Normal
S0891,Bobby Hall,10,8,Female,"['Pilot', 'Doctor', 'Lawyer']",['Computer Science'],"['Math', 'Science', 'English', 'Social Science', 'Economics', 'History']",67,"{'Math': 77, 'Science': 69, 'English': 100, 'Social Science': 62, 'Computer Science': 71, 'Economics': 60, 'History': 92}","['Engineer', 'Entrepreneur', 'Scientist', 'Doctor', 'Artist']",0.91,T021,P0891,Normal
S0892,Michael Dixon,10,3,Female,"['Writer', 'Teacher']",['English'],"['Math', 'Science', 'Social Science', 'Computer Science', 'Economics', 'History']",81,"{'Math': 79, 'Science': 77, 'English': 61, 'Social Science': 84, 'Computer Science': 92, 'Economics': 97, 'History': 97}","['Scientist', 'Data Scientist', 'Lawyer', 'Entrepreneur', 'Doctor']",0.9,T030,P0892,Normal
S0893,Cody Bryant,12,5,Female,"['Writer', 'Artist']","['English', 'Computer Science', 'Social Science']","['Economics', 'Math', 'History', 'Science']",68,"{'Math': 56, 'Science': 72, 'English': 83, 'Social Science': 87, 'Computer Science': 74, 'Economics': 64, 'History': 59}","['Doctor', 'Data Scientist', 'Entrepreneur', 'Teacher', 'Artist']",0.31,T030,P0893,At Risk
S0894,Anna Williams,11,10,Male,"['Scientist', 'Lawyer', 'Data Scientist']",['Computer Science'],"['Math', 'Science', 'English', 'Social Science', 'Economics', 'History']",72,"{'Math': 91, 'Science': 69, 'English': 72, 'Social Science': 89, 'Computer Science': 80, 'Economics': 89, 'History': 99}","['Artist', 'Doctor', 'Scientist', 'Engineer', 'Data Scientist']",0.51,T005,P0894,Normal
S0895,Alejandra Johnson,12,10,Male,"['Doctor', 'Engineer']",['English'],"['Math', 'Science', 'Social Science', 'Computer Science', 'Economics', 'History']",88,"{'Math': 59, 'Science': 68, 'English': 62, 'Social Science': 92, 'Computer Science': 70, 'Economics': 77, 'History': 97}","['Teacher', 'Data Scientist', 'Artist', 'Entrepreneur', 'Pilot']",0.29,T007,P0895,At Risk
S0896,Marissa Nguyen,12,7,Male,"['Data Scientist', 'Artist']",['English'],"['Math', 'Science', 'Social Science', 'Computer Science', 'Economics', 'History']",41,"{'Math': 75, 'Science': 90, 'English': 87, 'Social Science': 61, 'Computer Science': 80, 'Economics': 76, 'History': 99}","['Data Scientist', 'Entrepreneur', 'Lawyer', 'Scientist', 'Teacher']",0.59,T009,P0896,At Risk
S0897,Charles Duncan,9,10,Male,"['Entrepreneur', 'Doctor']",['Economics'],"['Math', 'Science', 'English', 'Social Science', 'Computer Science', 'History']",70,"{'Math': 73, 'Science': 72, 'English': 56, 'Social Science': 91, 'Computer Science': 81, 'Economics': 80, 'History': 59}","['Pilot', 'Engineer', 'Data Scientist', 'Entrepreneur', 'Teacher']",0.67,T019,P0897,Normal
S0898,Stephanie Myers,9,9,Male,"['Pilot', 'Writer']",['Math'],"['Science', 'English', 'Social Science', 'Computer Science', 'Economics', 'History']",90,"{'Math': 72, 'Science': 60, 'English': 83, 'Social Science': 72, 'Computer Science': 81, 'Economics': 88, 'History': 61}","['Artist', 'Entrepreneur', 'Data Scientist', 'Teacher', 'Writer']",0.5,T009,P0898,At Risk
S0899,David Jenkins,12,10,Male,"['Teacher', 'Scientist', 'Pilot']","['Computer Science', 'Social Science']","['Math', 'Science', 'English', 'Economics', 'History']",56,"{'Math': 91, 'Science': 74, 'English': 99, 'Social Science': 60, 'Computer Science': 75, 'Economics': 76, 'History': 92}","['Entrepreneur', 'Doctor', 'Engineer', 'Writer', 'Lawyer']",0.31,T020,P0899,At Risk
S0900,Zachary Foster,10,1,Female,"['Artist', 'Scientist']","['Math', 'English', 'History']","['Economics', 'Social Science', 'Computer Science', 'Science']",93,"{'Math': 59, 'Science': 85, 'English': 60, 'Social Science': 82, 'Computer Science': 98, 'Economics': 58, 'History': 69}","['Teacher', 'Writer', 'Scientist', 'Engineer', 'Artist']",0.45,T014,P0900,At Risk
S0901,Mary Hicks,10,2,Female,"['Entrepreneur', 'Doctor']","['Social Science', 'Math']","['Science', 'English', 'Computer Science', 'Economics', 'History']",91,"{'Math': 58, 'Science': 56, 'English': 93, 'Social Science': 96, 'Computer Science': 96, 'Economics': 91, 'History': 74}","['Data Scientist', 'Lawyer', 'Writer', 'Engineer', 'Doctor']",0.43,T013,P0901,At Risk
S0902,Kelly Trevino,12,5,Female,"['Pilot', 'Scientist']",['English'],"['Math', 'Science', 'Social Science', 'Computer Science', 'Economics', 'History']",95,"{'Math': 82, 'Science': 71, 'English': 65, 'Social Science': 55, 'Computer Science': 74, 'Economics': 75, 'History': 82}","['Entrepreneur', 'Pilot', 'Writer', 'Data Scientist', 'Lawyer']",0.91,T019,P0902,Normal
S0903,Michael Davenport,12,5,Female,['Artist'],"['History', 'Computer Science', 'Math']","['Science', 'Economics', 'Social Science', 'English']",90,"{'Math': 82, 'Science': 63, 'English': 70, 'Social Science': 78, 'Computer Science': 71, 'Economics': 80, 'History': 79}","['Data Scientist', 'Teacher', 'Scientist', 'Writer', 'Entrepreneur']",0.43,T004,P0903,At Risk
S0904,Brian Stone,12,6,Female,['Doctor'],['Economics'],"['Math', 'Science', 'English', 'Social Science', 'Computer Science', 'History']",58,"{'Math': 98, 'Science': 82, 'English': 65, 'Social Science': 66, 'Computer Science': 62, 'Economics': 66, 'History': 64}","['Data Scientist', 'Pilot', 'Scientist', 'Artist', 'Entrepreneur']",0.72,T010,P0904,Normal
S0905,Kimberly Torres,12,3,Female,"['Engineer', 'Scientist', 'Doctor']",['Math'],"['Science', 'English', 'Social Science', 'Computer Science', 'Economics', 'History']",92,"{'Math': 66, 'Science': 72, 'English': 100, 'Social Science': 61, 'Computer Science': 60, 'Economics': 78, 'History': 87}","['Lawyer', 'Writer', 'Scientist', 'Doctor', 'Pilot']",0.8,T018,P0905,Normal
S0906,Samantha Thomas,9,2,Female,"['Writer', 'Scientist', 'Pilot']","['Social Science', 'Computer Science', 'Science']","['Economics', 'Math', 'History', 'English']",99,"{'Math': 67, 'Science': 60, 'English': 66, 'Social Science': 91, 'Computer Science': 93, 'Economics': 77, 'History': 83}","['Doctor', 'Lawyer', 'Pilot', 'Engineer', 'Entrepreneur']",0.52,T009,P0906,Normal
S0907,Eric Acosta,10,7,Male,['Engineer'],['Math'],"['Science', 'English', 'Social Science', 'Computer Science', 'Economics', 'History']",67,"{'Math': 68, 'Science': 88, 'English': 71, 'Social Science': 69, 'Computer Science': 85, 'Economics': 76, 'History': 69}","['Entrepreneur', 'Scientist', 'Doctor', 'Artist', 'Lawyer']",0.48,T027,P0907,At Risk
S0908,Brenda Watkins,10,6,Female,"['Data Scientist', 'Lawyer', 'Teacher']",['Economics'],"['Math', 'Science', 'English', 'Social Science', 'Computer Science', 'History']",91,"{'Math': 90, 'Science': 99, 'English': 69, 'Social Science': 87, 'Computer Science': 75, 'Economics': 71, 'History': 78}","['Lawyer', 'Doctor', 'Writer', 'Entrepreneur', 'Artist']",0.4,T021,P0908,At Risk
S0909,Yvonne Contreras,11,5,Female,"['Data Scientist', 'Artist']",['Math'],"['Science', 'English', 'Social Science', 'Computer Science', 'Economics', 'History']",79,"{'Math': 63, 'Science': 67, 'English': 64, 'Social Science': 100, 'Computer Science': 83, 'Economics': 73, 'History': 89}","['Pilot', 'Engineer', 'Teacher', 'Artist', 'Scientist']",0.8,T008,P0909,Normal
S0910,Amber Simmons,11,3,Female,['Doctor'],['History'],"['Math', 'Science', 'English', 'Social Science', 'Computer Science', 'Economics']",62,"{'Math': 90, 'Science': 89, 'English': 79, 'Social Science': 98, 'Computer Science': 65, 'Economics': 59, 'History': 85}","['Doctor', 'Writer', 'Teacher', 'Scientist', 'Pilot']",0.68,T013,P0910,Normal
S0911,Scott Montgomery,10,1,Female,"['Artist', 'Doctor']","['Computer Science', 'Science']","['Math', 'English', 'Social Science', 'Economics', 'History']",61,"{'Math': 75, 'Science': 89, 'English': 87, 'Social Science': 64, 'Computer Science': 72, 'Economics': 94, 'History': 69}","['Artist', 'Lawyer', 'Doctor', 'Pilot', 'Entrepreneur']",0.82,T024,P0911,Normal
S0912,Linda Rivera MD,9,9,Male,"['Scientist', 'Pilot', 'Writer']","['English', 'Computer Science', 'Math']","['Economics', 'Social Science', 'History', 'Science']",63,"{'Math': 82, 'Science': 77, 'English': 66, 'Social Science': 72, 'Computer Science': 71, 'Economics': 71, 'History': 97}","['Lawyer', 'Teacher', 'Scientist', 'Doctor', 'Writer']",0.37,T018,P0912,At Risk
S0913,Jennifer Wall,11,2,Female,"['Teacher', 'Artist', 'Pilot']","['History', 'Computer Science', 'Math']","['Science', 'Economics', 'Social Science', 'English']",81,"{'Math': 55, 'Science': 96, 'English': 98, 'Social Science': 96, 'Computer Science': 97, 'Economics': 75, 'History': 70}","['Teacher', 'Engineer', 'Data Scientist', 'Lawyer', 'Artist']",0.96,T017,P0913,Normal
S0914,Richard Long,11,9,Female,"['Teacher', 'Scientist', 'Data Scientist']","['Computer Science', 'Math', 'English']","['Economics', 'Social Science', 'History', 'Science']",57,"{'Math': 75, 'Science': 85, 'English': 92, 'Social Science': 99, 'Computer Science': 63, 'Economics': 85, 'History': 61}","['Pilot', 'Data Scientist', 'Lawyer', 'Artist', 'Engineer']",0.23,T003,P0914,At Risk
S0915,Lauren Palmer,12,5,Male,"['Data Scientist', 'Artist']","['Economics', 'Science', 'Computer Science']","['Social Science', 'Math', 'History', 'English']",49,"{'Math': 83, 'Science': 65, 'English': 88, 'Social Science': 70, 'Computer Science': 70, 'Economics': 91, 'History': 61}","['Engineer', 'Writer', 'Pilot', 'Doctor', 'Artist']",0.93,T006,P0915,At Risk
S0916,James Ayala,10,3,Male,"['Teacher', 'Writer', 'Artist']",['Science'],"['Math', 'English', 'Social Science', 'Computer Science', 'Economics', 'History']",96,"{'Math': 62, 'Science': 57, 'English': 62, 'Social Science': 55, 'Computer Science': 66, 'Economics': 69, 'History': 66}","['Doctor', 'Teacher', 'Engineer', 'Entrepreneur', 'Lawyer']",0.5,T014,P0916,Normal
S0917,Amy Rodriguez MD,12,2,Male,['Writer'],"['Computer Science', 'Economics', 'History']","['Science', 'Social Science', 'Math', 'English']",45,"{'Math': 98, 'Science': 85, 'English': 100, 'Social Science': 79, 'Computer Science': 62, 'Economics': 55, 'History': 90}","['Lawyer', 'Artist', 'Entrepreneur', 'Writer', 'Doctor']",0.43,T030,P0917,At Risk
S0918,Kevin Frost,10,9,Female,"['Artist', 'Engineer']","['Computer Science', 'Math', 'Social Science']","['Science', 'Economics', 'History', 'English']",59,"{'Math': 72, 'Science': 81, 'English': 90, 'Social Science': 96, 'Computer Science': 63, 'Economics': 67, 'History': 75}","['Scientist', 'Entrepreneur', 'Engineer', 'Doctor', 'Teacher']",0.36,T025,P0918,At Risk
S0919,Connie Mills MD,9,8,Female,['Doctor'],"['History', 'English']","['Math', 'Science', 'Social Science', 'Computer Science', 'Economics']",97,"{'Math': 76, 'Science': 92, 'English': 79, 'Social Science': 83, 'Computer Science': 59, 'Economics': 76, 'History': 56}","['Doctor', 'Scientist', 'Writer', 'Entrepreneur', 'Artist']",0.53,T003,P0919,Normal
S0920,Heidi Miranda,9,1,Female,"['Lawyer', 'Engineer']","['Math', 'Economics', 'Science']","['Social Science', 'History', 'Computer Science', 'English']",79,"{'Math': 73, 'Science': 55, 'English': 83, 'Social Science': 89, 'Computer Science': 75, 'Economics': 61, 'History': 80}","['Teacher', 'Lawyer', 'Pilot', 'Doctor', 'Writer']",0.69,T012,P0920,Normal
S0921,Luis Myers,10,7,Female,"['Artist', 'Lawyer', 'Data Scientist']","['Computer Science', 'Economics']","['Math', 'Science', 'English', 'Social Science', 'History']",69,"{'Math': 91, 'Science': 91, 'English': 94, 'Social Science': 80, 'Computer Science': 65, 'Economics': 79, 'History': 93}","['Doctor', 'Writer', 'Artist', 'Lawyer', 'Pilot']",0.64,T017,P0921,Normal
S0922,Kyle Wallace,9,8,Female,"['Engineer', 'Entrepreneur', 'Doctor']","['History', 'Computer Science']","['Math', 'Science', 'English', 'Social Science', 'Economics']",97,"{'Math': 82, 'Science': 66, 'English': 78, 'Social Science': 84, 'Computer Science': 59, 'Economics': 91, 'History': 84}","['Scientist', 'Doctor', 'Artist', 'Engineer', 'Writer']",0.95,T005,P0922,Normal
S0923,Monica Wolf,12,6,Female,"['Writer', 'Teacher', 'Data Scientist']","['Math', 'English']","['Science', 'Social Science', 'Computer Science', 'Economics', 'History']",90,"{'Math': 60, 'Science': 90, 'English': 55, 'Social Science': 91, 'Computer Science': 78, 'Economics': 63, 'History': 59}","['Pilot', 'Entrepreneur', 'Writer', 'Lawyer', 'Data Scientist']",0.97,T004,P0923,Normal
S0924,Angela Ward,12,8,Female,"['Engineer', 'Data Scientist']","['English', 'Social Science']","['Math', 'Science', 'Computer Science', 'Economics', 'History']",75,"{'Math': 93, 'Science': 66, 'English': 59, 'Social Science': 61, 'Computer Science': 89, 'Economics': 98, 'History': 96}","['Data Scientist', 'Lawyer', 'Engineer', 'Writer', 'Entrepreneur']",0.67,T005,P0924,Normal
S0925,Tammy Cardenas,12,5,Male,['Data Scientist'],"['Social Science', 'English', 'Computer Science']","['Economics', 'Math', 'History', 'Science']",57,"{'Math': 92, 'Science': 59, 'English': 83, 'Social Science': 58, 'Computer Science': 100, 'Economics': 71, 'History': 78}","['Data Scientist', 'Engineer', 'Entrepreneur', 'Pilot', 'Teacher']",0.49,T027,P0925,At Risk
S0926,Janet Fox,9,6,Female,"['Data Scientist', 'Doctor', 'Teacher']",['History'],"['Math', 'Science', 'English', 'Social Science', 'Computer Science', 'Economics']",44,"{'Math': 78, 'Science': 86, 'English': 55, 'Social Science': 100, 'Computer Science': 91, 'Economics': 56, 'History': 58}","['Scientist', 'Artist', 'Entrepreneur', 'Writer', 'Data Scientist']",0.95,T015,P0926,At Risk
S0927,Angela Owen,10,4,Male,"['Pilot', 'Data Scientist']","['Science', 'Computer Science', 'Economics']","['Social Science', 'Math', 'History', 'English']",81,"{'Math': 75, 'Science': 72, 'English': 55, 'Social Science': 58, 'Computer Science': 60, 'Economics': 86, 'History': 88}","['Writer', 'Data Scientist', 'Teacher', 'Entrepreneur', 'Pilot']",0.77,T008,P0927,Normal
S0928,Charles Aguilar,9,3,Female,['Scientist'],"['History', 'English', 'Math']","['Economics', 'Social Science', 'Computer Science', 'Science']",88,"{'Math': 85, 'Science': 59, 'English': 58, 'Social Science': 77, 'Computer Science': 90, 'Economics': 96, 'History': 99}","['Doctor', 'Engineer', 'Writer', 'Lawyer', 'Data Scientist']",0.97,T020,P0928,Normal
S0929,Steven Brown,10,8,Male,"['Engineer', 'Entrepreneur', 'Data Scientist']","['Math', 'Economics']","['Science', 'English', 'Social Science', 'Computer Science', 'History']",52,"{'Math': 57, 'Science': 78, 'English': 69, 'Social Science': 83, 'Computer Science': 58, 'Economics': 91, 'History': 63}","['Doctor', 'Teacher', 'Pilot', 'Writer', 'Artist']",0.67,T022,P0929,Normal
S0930,Lori Barber,9,1,Female,"['Engineer', 'Writer']","['History', 'English', 'Computer Science']","['Economics', 'Social Science', 'Math', 'Science']",91,"{'Math': 100, 'Science': 75, 'English': 99, 'Social Science': 73, 'Computer Science': 69, 'Economics': 96, 'History': 64}","['Teacher', 'Writer', 'Pilot', 'Artist', 'Lawyer']",0.64,T007,P0930,Normal
S0931,Jesse Long,12,6,Male,"['Lawyer', 'Teacher', 'Pilot']",['Social Science'],"['Math', 'Science', 'English', 'Computer Science', 'Economics', 'History']",91,"{'Math': 60, 'Science': 94, 'English': 87, 'Social Science': 64, 'Computer Science': 85, 'Economics': 67, 'History': 74}","['Writer', 'Engineer', 'Artist', 'Scientist', 'Entrepreneur']",0.81,T002,P0931,Normal
S0932,Wesley Ramos,11,6,Male,['Entrepreneur'],"['Economics', 'Computer Science', 'Social Science']","['Science', 'Math', 'History', 'English']",96,"{'Math': 69, 'Science': 98, 'English': 66, 'Social Science': 59, 'Computer Science': 84, 'Economics': 73, 'History': 68}","['Entrepreneur', 'Pilot', 'Lawyer', 'Writer', 'Engineer']",0.47,T030,P0932,At Risk
S0933,Christina Obrien,10,7,Male,"['Lawyer', 'Writer']","['Math', 'Economics']","['Science', 'English', 'Social Science', 'Computer Science', 'History']",56,"{'Math': 82, 'Science': 83, 'English': 67, 'Social Science': 92, 'Computer Science': 90, 'Economics': 69, 'History': 100}","['Lawyer', 'Writer', 'Artist', 'Teacher', 'Data Scientist']",0.96,T011,P0933,Normal
S0934,Tammie Robinson,10,7,Female,"['Data Scientist', 'Writer']",['English'],"['Math', 'Science', 'Social Science', 'Computer Science', 'Economics', 'History']",65,"{'Math': 76, 'Science': 58, 'English': 83, 'Social Science': 83, 'Computer Science': 72, 'Economics': 100, 'History': 58}","['Entrepreneur', 'Pilot', 'Teacher', 'Data Scientist', 'Doctor']",0.49,T013,P0934,At Risk
S0935,John Hill,10,4,Male,"['Doctor', 'Teacher', 'Entrepreneur']","['Math', 'History']","['Science', 'English', 'Social Science', 'Computer Science', 'Economics']",46,"{'Math': 86, 'Science': 95, 'English': 99, 'Social Science': 74, 'Computer Science': 56, 'Economics': 97, 'History': 93}","['Artist', 'Engineer', 'Writer', 'Doctor', 'Teacher']",0.82,T013,P0935,At Risk
S0936,Darius Moses,9,10,Male,['Entrepreneur'],"['Economics', 'Social Science']","['Math', 'Science', 'English', 'Computer Science', 'History']",80,"{'Math': 98, 'Science': 79, 'English': 58, 'Social Science': 98, 'Computer Science': 99, 'Economics': 66, 'History': 65}","['Doctor', 'Scientist', 'Entrepreneur', 'Engineer', 'Data Scientist']",0.85,T030,P0936,Normal
S0937,Tara Green,11,2,Male,['Engineer'],"['Science', 'History', 'Social Science']","['Economics', 'Math', 'Computer Science', 'English']",88,"{'Math': 75, 'Science': 91, 'English': 77, 'Social Science': 58, 'Computer Science': 55, 'Economics': 65, 'History': 81}","['Doctor', 'Engineer', 'Entrepreneur', 'Teacher', 'Data Scientist']",0.37,T024,P0937,At Risk
S0938,Robert Lin,10,6,Female,"['Teacher', 'Entrepreneur']",['Social Science'],"['Math', 'Science', 'English', 'Computer Science', 'Economics', 'History']",94,"{'Math': 73, 'Science': 57, 'English': 86, 'Social Science': 61, 'Computer Science': 83, 'Economics': 100, 'History': 67}","['Data Scientist', 'Pilot', 'Doctor', 'Teacher', 'Entrepreneur']",0.79,T022,P0938,Normal
S0939,Scott Mclaughlin,11,1,Male,"['Engineer', 'Doctor', 'Writer']","['English', 'Economics']","['Math', 'Science', 'Social Science', 'Computer Science', 'History']",47,"{'Math': 94, 'Science': 68, 'English': 74, 'Social Science': 55, 'Computer Science': 68, 'Economics': 99, 'History': 92}","['Doctor', 'Lawyer', 'Entrepreneur', 'Engineer', 'Teacher']",0.89,T014,P0939,At Risk
